"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Bomstasjonstype";"Navn bompengeanlegg (fra CS)";"Navn bomstasjon";"Vedtatt til år";"Link til bomstasjon";"Innkrevningsretning";"Bomstasjon_Id";"Bompengeanlegg_Id";"Takst liten bil";"Takst stor bil";"Tidsdifferensiert takst";"Rushtidstakst liten bil";"Rushtidstakst stor bil";"Rushtid morgen, fra";"Rushtid morgen, til";"Rushtid ettermiddag, fra";"Rushtid ettermiddag, til";"Timesregel";"Timesregel, varighet";"Timesregel, passeringsgruppe";"Gratis gjennomkjøring ved HC-brikke";"Etableringsår";"Tilleggsinformasjon";"Prosjektreferanse";"Eier";"Vedlikeholdsansvarlig";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"906727245";"45";"4";"2019-01-30";"2019-06-06T09:44:48";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Stokkaveien, mot Nord - Forus";"2030";"www.bompenger.no";"Med metrering";"208";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-33984.9197294425 6563230.73575218 27.19)";"Sandnes";"Rogaland";"VEST";"Rogaland";"";"";"1102 Kv28325 hp2 m290";"11";"1102";"K";"V";"28325";"2";"2";"290";;"282774 0.76115486 0.76115486 WITH 1 ";"POINT Z (-33984.69572 6563231.02486 27.13919)";"6173"
"906727246";"45";"3";"2019-01-30";"2019-11-07T16:27:35";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"E 39 Stokkamyra, mot Nord - Forus";"2030";"www.bompenger.no";"Med metrering";"207";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-33994.9129075473 6564090.88091737 14.14)";"Sandnes";"Rogaland";"VEST";"Rogaland";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Ev39 hp12 m5435";"11";"0";"E";"V";"39";"12";"12";"5435";;"320581 0.8225178 0.8225178 WITH 1#3 ";"POINT Z (-34002.06382 6564092.00899 13.8)";"6173"
"906727247";"45";"3";"2019-01-30";"2019-07-04T15:03:55";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 443 Forusbeen, mot Øst - Forus";"2030";"www.bompenger.no";"Mot metrering";"205";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Fylkeskommune";;"POINT (-35399.9468128911 6564459.57029587 13.5)";"Sandnes";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4526 hp2 m1284";"11";"0";"F";"V";"4526";"2";"2";"1284";;"320700 0.040892 0.040892 WITH 2 ";"POINT Z (-35400.39332 6564459.3759 13.49717)";"6173"
"906727248";"45";"4";"2019-01-30";"2019-06-06T09:07:13";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Åsenveien, mot Øst - Forus";"2030";"www.bompenger.no";"Med metrering";"204";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Fylkeskommune";;"POINT (-36055.5247165848 6565624.00561912 10.58)";"Sola";"Rogaland";"VEST";"Rogaland";"";"Bussveien";"1124 Kv8735 hp2 m839";"11";"1124";"K";"V";"8735";"2";"2";"839";;"289118 0.63406116 0.63406116 WITH 1 ";"POINT Z (-36056.00428 6565623.89857 10.49631)";"6173"
"906727249";"45";"4";"2019-01-30";"2019-06-06T09:00:48";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Røynebergveien, mot Sørøst - Forus";"2030";"www.bompenger.no";"Mot metrering";"203";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Fylkeskommune";;"POINT (-36111.7597705394 6565925.00994031 17.46)";"Sola";"Rogaland";"VEST";"Rogaland";"";"";"1124 Kv9991 hp1 m141";"11";"1124";"K";"V";"9991";"1";"1";"141";;"2343105 0.89263456 0.89263456 WITH 2 ";"POINT Z (-36111.78892 6565925.23288 17.49001)";"6173"
"906727250";"45";"4";"2019-01-30";"2019-06-06T08:50:30";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Moseidsletta, mot Øst - Forus";"2030";"www.bompenger.no";"Mot metrering";"202";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Fylkeskommune";;"POINT (-34994.9994437495 6566753.28532804)";"Sola";"Rogaland";"VEST";"Rogaland";"";"";"1124 Kv9999 hp1 m80";"11";"1124";"K";"V";"9999";"1";"1";"80";;"2343038 0.41666667 0.41666667 WITH 2 ";"POINT Z (-34994.86951 6566762.94898 14.3324)";"6173"
"906727251";"45";"4";"2019-06-05";"2019-11-02T15:33:28";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"E 39 Refsnesveien, mot Sørøst - Forus";"2030";"www.bompenger.no";"Mot metrering";"206";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-34616.9421075312 6566845.63512011 22.48)";"Stavanger";"Rogaland";"VEST";"Rogaland";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Ev39 hp12 m2555";"11";"0";"E";"V";"39";"12";"12";"2555";;"320582 0.17692626 0.17692626 WITH 2#4 ";"POINT Z (-34610.56637 6566848.83658 22.51351)";"6173"
"906727252";"45";"4";"2019-06-05";"2019-06-06T08:46:22";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 44 Diagonalen, mot Øst - Forus";"2030";"www.bompenger.no";"Mot metrering";"201";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-33082.7299459752 6567409.51329456 16.39)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv44 hp52 m100";"11";"0";"F";"V";"44";"52";"52";"100";;"1666794 0.93677158 0.93677158 WITH 2#4K ";"POINT Z (-33080.86936 6567409.90247 16.18)";"6173"
"906727253";"45";"3";"2019-01-30";"2019-07-04T15:03:55";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 314 Gamleveien, mot Nord - Forus";"2030";"www.bompenger.no";"Med metrering";"210";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Fylkeskommune";;"POINT (-32527.937139746 6564222.74906508)";"Sandnes";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4536 hp1 m1618";"11";"0";"F";"V";"4536";"1";"1";"1618";;"320678 0.14183529 0.14183529 WITH N/A ";"POINT Z (-32533.09335 6564222.93184 27.3)";"6173"
"906727254";"45";"5";"2019-06-05";"2019-07-30T14:04:51";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Rv. 509 Tanangerveien, mot Nord - Risavika";"2030";"www.bompenger.no";"Med metrering";"602";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-39996.37 6568663.6 20.26)";"Sola";"Rogaland";"VEST";"Rogaland";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Rv509 hp3 m5576";"11";"0";"R";"V";"509";"3";"3";"5576";;"320631 0.94795145 0.94795145 WITH 1 ";"POINT Z (-39996.45964 6568663.98454 20.22787)";"6173"
"906727255";"45";"4";"2019-02-15";"2019-06-05T17:57:01";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Rv. 509 Jåsund, mot Sør - Risavika";"2030";"www.bompenger.no";"Med metrering";"601";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-39145.2271750299 6573066.96510901)";"Sola";"Rogaland";"VEST";"Rogaland";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023,Bussveien";"1100 Rv509 hp3 m10424";"11";"0";"R";"V";"509";"3";"3";"10424";;"319875 0.63679362 0.63679362 WITH 1 ";"POINT Z (-39139.83202 6573065.79394 4.81265)";"6173"
"906727256";"45";"4";"2019-02-20";"2019-10-31T22:52:38";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 409 Kvernevikveien, mot Sør - Ytre snitt nord";"2030";"www.bompenger.no";"Mot metrering";"401";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-38531.3112969391 6575230.3633048)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4560 hp1 m1484";"11";"0";"F";"V";"4560";"1";"1";"1484";;"320689 0.2594177 0.2594177 WITH 2 ";"POINT Z (-38531.41465 6575230.42953 4.17293)";"6173"
"906727257";"45";"4";"2019-03-29";"2019-11-02T15:33:28";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"E 39 Tastatorget, mot Øst - Ytre snitt nord";"2030";"www.bompenger.no";"Mot metrering";"402";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-35027.87 6575666.09 39.85)";"Stavanger";"Rogaland";"VEST";"Rogaland";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Ev39 hp10 m4290";"11";"0";"E";"V";"39";"10";"10";"4290";;"320583 0.03065586 0.03065586 WITH 2 ";"POINT Z (-35027.61315 6575665.94864 39.8)";"6173"
"906727258";"45";"3";"2019-01-30";"2019-10-31T22:52:38";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 413 Finnestadgeilen, mot Øst - Ytre snitt nord";"2030";"www.bompenger.no";"Med metrering";"403";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";"Privat";"POINT (-35752.6622806727 6577188.93127973 11.62)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4588 hp1 m2281";"11";"0";"F";"V";"4588";"1";"1";"2281";;"320693 0.86371801 0.86371801 WITH 2 ";"POINT Z (-35752.6948 6577188.81864 11.72503)";"6173"
"906727259";"45";"3";"2019-01-30";"2019-08-21T12:52:26";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 411 Tastagata, mot Sør - Stavanger sentrum";"2030";"www.bompenger.no";"Mot metrering";"102";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-32619.8144514725 6574707.7262273 24.42)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4584 hp1 m797";"11";"0";"F";"V";"4584";"1";"1";"797";;"320223 0.12683747 0.12683747 WITH 2 ";"POINT Z (-32619.7947 6574708.04383 24.32625)";"6173"
"906727260";"45";"3";"2019-01-30";"2019-11-02T15:33:28";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 446 Randabergveien, mot Sør - Stav. sentrum";"2030";"www.bompenger.no";"Mot metrering";"104";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-32980.4818799604 6574468.18769972 53.09)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4570 hp1 m1776";"11";"0";"F";"V";"4570";"1";"1";"1776";;"320297 0.09323831 0.09323831 WITH 2 ";"POINT Z (-32980.40906 6574467.6954 53.03932)";"6173"
"906727261";"45";"4";"2019-01-30";"2019-07-30T14:04:51";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Christian Bjellandsgate, mot Sør - Stav. sentrum";"2030";"www.bompenger.no";"Mot metrering";"103";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Fylkeskommune";;"POINT (-32884.2282901949 6574586.11238011 45.08)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"";"1103 Kv1161 hp1 m240";"11";"1103";"K";"V";"1161";"1";"1";"240";;"2352545 0.45 0.45 WITH 2 ";"POINT Z (-32886.42474 6574586.09918 44.87536)";"6173"
"906727262";"45";"3";"2019-01-30";"2019-10-18T17:43:27";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Ytre Ringveg vest, mot Øst - Stavanger sentrum";"2030";"www.bompenger.no";"Med metrering";"113";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Fylkeskommune";;"POINT (-33565.2474548108 6573835.33390881 23.86)";"Stavanger";"Rogaland";"VEST";"Rogaland";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Ev39 hp81 m32093";"11";"0";"E";"V";"39";"81";"81";"32093";;"319607 0.51904968 0.51904968 WITH 1 ";"POINT Z (-33565.24745 6573834.19995 23.73051)";"6173"
"906727263";"45";"3";"2019-01-30";"2019-07-30T14:04:51";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 415 Nedre Stokkavei, mot Øst - Stav. sentrum";"2030";"www.bompenger.no";"Mot metrering";"112";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Fylkeskommune";"Statens vegvesen";"POINT (-33573.1426939388 6573798.53113757 29.95)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4572 hp1 m1349";"11";"0";"F";"V";"4572";"1";"1";"1349";;"320231 0.47351525 0.47351525 WITH 2 ";"POINT Z (-33573.0262 6573798.97961 29.81989)";"6173"
"906727264";"45";"3";"2019-01-30";"2019-11-02T15:33:28";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 416 Øvre Stokkavei, mot Øst - Stav. sentrum";"2030";"www.bompenger.no";"Med metrering";"106";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Fylkeskommune";;"POINT (-33619.7301009486 6573363.18514147 40.23)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4574 hp1 m709";"11";"0";"F";"V";"4574";"1";"1";"709";;"320233 0.99718313 0.99718313 WITH 1 ";"POINT Z (-33619.81268 6573362.93068 40.20175)";"6173"
"906727265";"45";"3";"2019-01-30";"2019-07-30T14:04:51";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Rv. 509 Madlaveien, mot Nordøst - Stav. sentrum";"2030";"www.bompenger.no";"Med metrering";"107";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-33463.9806977927 6572708.43789995 38.03)";"Stavanger";"Rogaland";"VEST";"Rogaland";"RUTE3 2010-2019,RUTE3 2014-2023 / 2018-2029";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023,Bussveien";"1100 Rv509 hp4 m6007";"11";"0";"R";"V";"509";"4";"4";"6007";;"319881 0.29399141 0.29399141 WITH 1#3K ";"POINT Z (-33467.72932 6572712.97604 38.18471)";"6173"
"906727266";"45";"3";"2019-01-30";"2019-09-06T12:58:31";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"E 39 Mosvatnet, mot Nord - Stavanger sentrum";"2030";"www.bompenger.no";"Med metrering";"108";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-32533.3406537749 6572600.29054762 35.03)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1153 Sør Rogaland 2018-2023";"1100 Ev39 hp51 m342";"11";"0";"E";"V";"39";"51";"51";"342";;"2725973 0.4025974 0.4025974 WITH 1#3 ";"POINT Z (-32539.77832 6572602.27538 35.2104)";"6173"
"906727267";"45";"5";"2019-06-05";"2019-07-30T14:04:51";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 404 SUS, mot Nord - Stavanger sentrum";"2030";"www.bompenger.no";"Med metrering";"109";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-32277.0331799682 6571717.66620248 31.74)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv44 hp53 m50";"11";"0";"F";"V";"44";"53";"53";"50";;"320210 0.40404103 0.40404103 WITH 1 ";"POINT Z (-32276.90737 6571718.07357 31.71681)";"6173"
"906727268";"45";"4";"2019-06-05";"2019-07-30T14:04:51";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Lagårdsveien, mot Nord - Stavanger sentrum";"2030";"www.bompenger.no";"Med metrering";"110";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";;"POINT (-31510.7609924156 6571645.79606263 16.64)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023,Bussveien";"1100 Fv44 hp9 m5193";"11";"0";"F";"V";"44";"9";"9";"5193";;"319740 0.1110127 0.1110127 WITH 1#3K ";"POINT Z (-31514.7311 6571646.67692 16.5869)";"6173"
"906727269";"45";"4";"2019-06-05";"2019-07-30T14:04:51";"AutoPASS + automatisk";"Ferde AS - Bymiljøpakken Nord Jæren";"Fv. 435 Bybrua, mot Sør - Stavanger sentrum";"2030";"www.bompenger.no";"Mot metrering";"101";"10";"22";"55";"Ja";"44";"110";"07:00";"08:59";"15:00";"16:59";"Standard timesregel";"60";"100001";;"2018";;;"Privat";"Privat";"POINT (-30943.3382922622 6573478.75666138)";"Stavanger";"Rogaland";"VEST";"Rogaland";"";"1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Fv4566 hp1 m255";"11";"0";"F";"V";"4566";"1";"1";"255";;"320695 0.18093696 0.18093696 WITH 2 ";"POINT Z (-30939.16974 6573476.73073 23.46727)";"6173"
"907245724";"45";"1";"2018-10-05";"2018-11-28T02:00:49";"AutoPASS + automatisk";"BPS Nord - Nordland Bompengeselskap AS";"E6 Reinforshei";"2030";"www.e6helgeland.no";"Begge retninger";"1";"57";"18";"44";"Nei";;;;;;;"Ikke timesregel";;;"Nei";"2015";;;;"Statens vegvesen";"POINT (469035.8 7358094.9 0)";"Rana";"Nordland";"NORD";"Nordland vegavdeling";"RUTE7 2010-2019,RUTE7 2014-2023 / 2018-2029";"5001 Helgeland 2014-2020,1814 Helgeland nord 2015-2030,9551 Nordland 2020-2025,DK Helgeland";"1800 Ev6 hp12 m6210";"18";"0";"E";"V";"6";"12";"12";"6210";;"2677998 0.00649451 0.00649451 WITH N/A ";"POINT Z (469030.25071 7358105.82959 61.77917)";"6173"
"918865676";"45";"1";"2019-03-25";"2019-03-25T15:22:18";"AutoPASS + automatisk";"Hålogalandsbrua";"Øyjord";"2036";;"Begge retninger";;;"113";"280";"Nei";;;;;;;"Ikke timesregel";;;"Nei";"2018";;;"Privat";"Privat";"POINT (601704.957 7597527.59)";"Narvik";"Nordland";"NORD";"Midtre Hålogaland vegavdeling";"RUTE8A 2010-2019,RUTE8A 2014-2023 / 2018-2029";"5004 Harstad_Narvik 2014-2020,1816 Ofoten 2018-2023,DK Midtre Hålogaland";"1800 Ev6 hp43 m3248";"18";"0";"E";"V";"6";"43";"43";"3248";;"2486027 0.37931441 0.37931441 WITH N/A ";"POINT Z (601699.31659 7597531.58511 50.41282)";"6173"
"919262153";"45";"2";"2019-08-20";"2019-10-10T22:59:26";"AutoPASS + automatisk";;"Arnavegen";;;"Mot metrering";;;"30";"70";"Nei";;;;;;;"Standard timesregel";"60";;"Ja";"2019";;;;;"POINT (-28253.2407834016 6742534.96225164)";"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023 / 2018-2029";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp1 m1129";"12";"0";"E";"V";"16";"1";"1";"1129";;"804741 0.88540586 0.88540586 WITH N/A ";"POINT Z (-28266.55232 6742525.34958 101.64006)";"6173"
"919262154";"45";"2";"2019-03-27";"2019-11-01T08:53:05";"AutoPASS + automatisk";;"Straumevegen";;;"Mot metrering";;;"30";"70";"Nei";;;;;;;"Standard timesregel";"60";;"Ja";"2019";;;;;"POINT (-32296.5860281421 6728987.81795779)";"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv556 hp3 m389";"12";"0";"F";"V";"556";"3";"3";"389";;"805054 0.04473167 0.04473167 WITH 2 ";"POINT Z (-32289.32563 6728983.26947 5.12186)";"6173"
"919262155";"45";"3";"2019-08-20";"2019-08-21T11:07:28";"AutoPASS + automatisk";;"Fritz-C-Riebers veg";;;"Mot metrering";;;"30";"70";"Nei";;;;;;;"Standard timesregel";"60";;"Ja";"2019";;;;;"POINT (-32908.8540422131 6725225.22001407)";"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2014-2023 / 2018-2029";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv580 hp4 m1468";"12";"0";"R";"V";"580";"4";"4";"1468";;"1696541 0.81461676 0.81461676 WITH N/A ";"POINT Z (-32931.49262 6725240.03252 32.22396)";"6173"
"919262156";"45";"2";"2019-03-27";"2019-11-01T08:53:05";"AutoPASS + automatisk";;"Fanavegen";;;"Med metrering";;;"30";"70";"Nei";;;;;;;"Standard timesregel";"60";;"Ja";"2019";;;;;"POINT (-33114.546014071 6724147.58197186)";"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv582 hp1 m31";"12";"0";"F";"V";"582";"1";"1";"31";;"805137 0.01505549 0.01505549 WITH 1 ";"POINT Z (-33118.62136 6724156.01626 39.54516)";"6173"
"919262157";"45";"2";"2019-03-27";"2019-10-23T20:54:19";"AutoPASS + automatisk";;"Steinsvikvegen";;;"Mot metrering";;;"30";"70";"Nei";;;;;;;"Standard timesregel";"60";;"Ja";"2019";;;;;"POINT (-34797.7030281421 6724573.61497186)";"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv5186 hp1 m2984";"12";"0";"F";"V";"5186";"1";"1";"2984";;"805793 0.47173143 0.47173143 WITH 2 ";"POINT Z (-34789.17131 6724568.35018 5.21187)";"6173"
"919262158";"45";"3";"2019-08-20";"2019-11-01T08:53:05";"AutoPASS + automatisk";;"Småstrandgaten";;;"Med metrering";;;"30";"70";"Nei";;;;;;;"Standard timesregel";"60";;"Ja";"2019";;;;;"POINT (-31900.4672441095 6734412.06075589)";"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv577 hp1 m790";"12";"0";"F";"V";"577";"1";"1";"790";;"805748 0.83821126 0.83821126 WITH 2 ";"POINT Z (-31900.09796 6734413.43262 5.01442)";"6173"
"919262159";"45";"3";"2019-08-20";"2019-10-31T22:52:38";"AutoPASS + automatisk";;"Strandkaien";;;"Mot metrering";;;"30";"70";"Nei";;;;;;;"Standard timesregel";"60";;"Ja";"2019";;;;;"POINT (-31931.2789659563 6734512.73998831)";"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv5347 hp2 m384";"12";"0";"F";"V";"5347";"2";"2";"384";;"805712 0.08660394 0.08660394 WITH N/A ";"POINT Z (-31934.2032 6734506.4837 2.76269)";"6173"
